User-ID,Book-Rating,Book-Id
237748,10,867
237990,8,167
237990,2,792
237990,9,18
237990,5,92
238613,8,1307
238613,9,319
238613,9,364
238613,8,530
238864,10,47
238864,6,506
238864,9,208
238864,6,97
238889,10,315
238889,10,377
238889,8,1207
238889,10,1198
238889,10,518
238889,10,861
238889,9,535
238889,9,536
239423,9,967
239423,9,209
239423,9,399
239584,9,2421
239584,8,61
239584,10,309
239584,8,449
239584,8,1221
239594,8,50
239594,8,7
239594,8,1925
239594,8,601
239594,10,153
239594,8,163
239594,8,9
239594,9,207
239594,9,1177
239594,9,1176
239594,9,116
239594,9,289
239594,9,80
239594,8,2002
239594,9,433
239801,8,714
239801,10,69
239801,9,54
240035,5,275
240035,5,909
240035,5,240
240035,5,5
240035,5,321
240035,5,524
240144,10,112
240144,8,147
240144,7,255
240144,9,280
240225,9,2266
240225,10,304
240225,10,319
240225,4,946
240225,8,178
240370,8,935
240370,9,478
240370,6,771
240370,10,17
240401,5,1526
240401,5,912
240401,5,1400
240401,10,103
240401,5,2227
240401,5,48
240567,8,1978
240567,2,197
240567,8,193
240567,8,293
240567,8,27
240567,8,268
240567,10,14
240567,9,3
240567,5,1362
240567,7,355
240567,5,0
240567,8,195
240567,7,16
240567,5,334
240567,9,514
240567,8,899
240568,5,170
240568,6,167
240568,7,223
240568,10,384
240568,5,903
240643,8,193
240643,8,15
240643,3,258
240643,8,3
240643,10,106
240643,8,48
240700,9,746
240700,7,830
240700,6,553
240700,9,36
240700,8,209
240700,7,542
240700,9,5
241042,8,482
241042,7,301
241042,8,1363
241204,7,716
241204,9,62
241204,8,208
241405,6,601
241405,10,1180
241405,9,806
241666,7,627
241666,8,0
241666,8,1242
241666,7,321
241980,10,119
241980,10,301
241980,9,441
241980,10,268
241980,10,47
241980,10,111
241980,9,0
241980,9,287
241980,10,273
241980,10,375
241980,9,99
241980,9,1
241980,10,386
241980,10,800
242083,7,147
242083,9,9
242083,10,47
242083,8,388
242083,10,239
242083,10,578
242083,8,618
242083,7,334
242083,9,966
242083,7,176
242106,10,617
242106,10,727
242106,10,233
242299,6,300
242299,8,47
242299,3,618
242299,5,2
242409,10,2263
242409,2,37
242409,5,470
242409,6,1475
242409,5,1375
242409,5,1645
242409,10,289
242409,10,2002
242639,8,29
242639,8,1326
242639,8,252
242646,6,58
242646,6,401
242646,6,139
242763,6,112
242763,9,441
242763,8,1177
242763,10,1176
242763,7,52
243058,7,69
243058,10,498
243058,10,768
243065,10,207
243065,8,195
243065,10,1252
243294,10,117
243294,10,148
243294,4,104
243294,6,90
243328,9,716
243328,8,14
243328,10,216
243328,9,2187
243328,9,178
243360,6,45
243360,5,610
243360,8,185
243360,7,618
243720,7,317
243720,10,621
243720,5,801
243720,8,13
243785,10,37
243785,8,1903
243785,10,222
243879,10,7
243879,10,625
243879,8,260
243879,9,35
243879,8,1267
243929,7,193
243929,7,7
243929,8,2241
243929,6,14
243929,7,1133
243929,7,6
243930,8,243
243930,9,0
243930,9,618
244070,10,83
244070,6,285
244070,5,2190
244171,10,172
244171,9,260
244171,10,207
244171,8,1073
244189,8,127
244189,8,64
244189,7,2145
244277,6,1151
244277,7,267
244277,8,48
244286,6,625
244286,8,588
244286,7,3
244286,8,480
244286,5,1073
244359,9,7
244359,7,3
244359,6,82
244359,7,116
244420,5,102
244420,8,1029
244420,10,17
244452,10,141
244452,10,1184
244452,10,489
244627,10,0
244627,5,139
244627,10,1669
244742,9,554
244742,8,143
244742,8,845
245295,7,197
245295,7,515
245295,10,3
245295,8,59
245295,9,16
245295,6,618
245295,9,80
245295,2,341
245295,5,585
245328,8,153
245328,10,106
245328,10,1383
245410,10,1394
245410,7,119
245410,8,301
245410,8,268
245410,9,43
245410,8,122
245410,8,1310
245410,9,202
245410,5,764
245410,7,364
245650,7,301
245650,8,24
245650,8,841
246311,9,147
246311,9,71
246311,8,449
246311,9,267
246311,10,560
246311,10,218
246311,7,176
246328,5,348
246328,8,61
246328,9,449
246507,7,147
246507,8,557
246507,6,713
246507,7,436
246759,6,197
246759,5,289
246759,8,578
246776,8,1856
246776,9,6
246776,8,1049
247240,3,50
247240,3,300
247240,2,243
247240,5,195
247240,8,16
247240,1,22
247447,9,119
247447,9,301
247447,9,268
247447,8,1147
247447,8,909
247447,9,86
247447,7,13
247447,9,636
247855,10,27
247855,9,3
247855,8,593
248003,9,1888
248003,6,163
248003,6,309
248221,9,163
248221,9,118
248221,8,264
248221,10,52
248464,3,210
248464,6,291
248464,6,5
248477,6,34
248477,9,3
248477,6,553
248477,9,209
248477,9,176
248718,9,1541
248718,9,2160
248718,9,185
248718,10,549
248718,10,1178
248718,10,207
248718,9,127
248718,8,271
248718,7,128
248718,8,858
248718,5,1777
248718,9,1297
248718,6,1027
248718,8,2161
248718,10,1868
248718,9,2159
248718,9,1469
248850,8,667
248850,9,575
248850,8,581
249111,8,401
249111,8,92
249111,8,1388
249111,9,467
249746,7,73
249746,7,583
249746,9,2
249862,10,28
249862,10,93
249862,10,2269
249894,8,165
249894,9,1979
249894,8,47
249894,7,1152
249894,8,267
249894,9,1774
249894,7,63
249894,8,818
249894,7,489
249894,8,369
249894,7,1266
249953,10,1547
249953,10,1069
249953,9,866
249953,10,2091
249953,10,806
249953,9,1336
250300,6,328
250300,3,1360
250300,6,49
250300,7,192
250709,5,56
250709,5,827
250709,5,271
250709,5,327
250709,5,862
250962,9,259
250962,10,233
250962,8,346
250962,9,207
250962,9,605
250962,9,1816
251164,6,856
251164,8,3
251164,8,6
251164,8,218
251394,6,101
251394,8,53
251394,10,742
251394,7,17
251613,8,1526
251613,5,49
251613,8,334
251843,8,39
251843,10,1037
251843,10,821
251843,10,17
251843,10,218
251844,7,117
251844,6,856
251844,10,1704
251844,10,6
251844,7,593
251844,6,724
251844,10,319
251844,6,1318
251844,10,138
252222,9,1464
252222,8,1692
252222,9,1309
252222,7,1669
252222,9,1257
252418,7,296
252418,10,76
252418,7,1315
252695,8,346
252695,9,1418
252695,8,13
252695,7,90
252695,9,1185
252820,8,41
252820,9,210
252820,8,92
252820,8,64
252827,10,389
252827,10,192
252827,10,52
252865,9,1487
252865,7,111
252865,9,616
252953,10,2291
252953,8,1208
252953,9,747
253626,9,118
253626,9,309
253626,10,6
253626,9,132
253626,10,414
253771,10,342
253771,10,254
253771,10,52
253871,10,361
253871,7,291
253871,10,574
253871,10,807
253871,5,400
253871,8,16
254201,8,233
254201,5,213
254201,9,399
254206,10,471
254206,9,127
254206,9,213
254206,10,93
254206,10,888
254206,8,960
254206,10,388
254206,10,280
254206,10,457
254206,10,5
254206,10,1774
254299,6,288
254299,7,39
254299,7,195
254465,10,1057
254465,10,1173
254465,10,268
254465,10,361
254465,10,593
254465,9,569
254822,6,1358
254822,8,1240
254822,8,392
254822,9,172
254822,7,601
254822,8,131
254822,9,580
254822,9,578
254899,7,471
254899,3,1952
254899,6,199
254899,6,327
254899,7,862
254899,8,888
254899,10,672
254899,9,480
254899,10,52
255078,8,1222
255078,8,1980
255078,9,3
255078,7,1530
255078,5,1385
255078,8,2197
255489,8,626
255489,8,24
255489,5,966
256603,5,193
256603,7,6
256603,4,583
256843,8,288
256843,10,301
256843,10,268
256843,8,243
256843,9,216
256844,6,39
256844,5,24
256844,7,99
257024,8,233
257024,10,111
257024,10,195
257024,8,143
257028,8,117
257028,9,298
257028,5,49
257028,1,745
257028,3,437
257198,7,1320
257198,6,531
257198,8,529
257204,8,1057
257204,10,33
257204,10,667
257204,8,1210
257204,10,1310
257204,9,1307
257204,8,2223
257204,9,1320
257204,8,1185
257204,10,540
257204,10,95
257204,9,94
257204,10,421
257204,10,685
257204,10,364
257204,10,765
257204,10,1168
257204,10,151
257204,10,126
257204,10,533
257204,10,150
257204,10,531
257204,9,422
257204,9,1209
257204,9,530
257204,9,529
257204,10,532
257714,4,315
257714,8,1108
257714,8,1531
258011,10,163
258011,8,1513
258011,10,80
258152,5,1433
258152,8,425
258152,9,478
258152,8,1824
258152,7,93
258152,10,76
258152,10,1027
258152,8,457
258152,5,998
258152,9,63
258152,5,674
258185,7,504
258185,6,441
258185,9,306
258185,9,627
258185,9,24
258185,7,1147
258185,8,13
258185,7,2061
258185,9,448
258185,8,339
258482,8,2320
258482,7,21
258482,8,11
258482,6,39
258482,6,367
258482,6,124
258482,8,57
258482,8,54
258534,9,119
258534,10,301
258534,10,268
258534,8,24
258534,8,0
258534,7,496
258534,10,693
258534,9,326
258534,9,241
258534,9,5
258534,10,289
258534,7,17
258534,7,1050
258884,5,0
258884,5,866
258884,8,400
258938,7,617
258938,8,70
258938,8,170
258938,8,17
259006,8,50
259006,6,49
259006,8,435
259622,7,228
259622,8,611
259622,10,31
259626,7,926
259626,9,112
259626,7,170
259626,7,1018
259626,9,379
259629,8,32
259629,7,909
259629,8,689
259901,10,148
259901,9,789
259901,9,93
259901,7,30
259901,10,240
259901,9,273
259901,8,693
259901,10,239
259901,10,1442
259901,7,386
259901,6,800
259901,10,1035
259930,8,156
259930,10,724
259930,10,42
260183,7,479
260183,10,210
260183,9,618
260183,8,176
260316,8,327
260316,7,99
260316,8,5
260388,10,1026
260388,10,288
260388,10,116
260388,10,138
260840,9,1554
260840,5,103
260840,6,92
260840,10,1555
260897,7,288
260897,10,1435
260897,6,154
260897,5,39
260897,9,69
260897,8,319
260897,8,17
261603,8,1310
261603,10,508
261603,10,1031
261603,10,206
261603,10,95
261603,10,1137
261603,10,396
261829,5,288
261829,7,792
261829,8,593
261829,5,86
261829,7,281
261829,8,99
261829,1,618
261829,7,57
261829,8,421
262634,9,800
262634,8,365
262634,10,1411
262902,6,727
262902,6,437
262902,8,48
262998,8,372
262998,8,1288
262998,8,1415
262998,8,1416
262998,7,1414
263163,7,7
263163,7,288
263163,9,542
263163,9,851
263163,9,64
263321,10,1421
263321,10,1422
263321,7,485
263321,6,25
263321,10,75
263325,8,170
263325,7,124
263325,7,167
263344,6,389
263344,9,82
263344,10,47
263877,8,243
263877,9,39
263877,6,544
263877,6,375
263877,8,485
263877,9,16
263877,9,1193
264031,8,324
264031,9,27
264031,9,243
264031,7,789
264031,9,317
264031,8,6
264031,9,195
264031,8,969
264031,7,524
264082,6,27
264082,5,476
264082,7,570
264152,10,163
264152,6,63
264152,10,697
264284,6,716
264284,3,7
264284,7,267
264311,7,892
264311,9,112
264311,4,339
264317,3,27
264317,7,6
264317,7,266
264317,8,192
264317,9,208
264317,7,578
264321,5,137
264321,5,219
264321,7,678
264321,4,49
264321,5,676
264321,5,1023
264321,5,87
264321,8,848
264321,7,1242
264321,4,1276
264657,7,770
264657,5,611
264657,4,999
264657,8,84
264657,9,1289
264657,10,1290
265115,7,1447
265115,10,147
265115,10,301
265115,6,626
265115,8,243
265115,7,556
265115,10,494
265115,10,52
265313,9,290
265313,9,147
265313,8,127
265313,8,444
265313,7,1303
265553,6,1452
265553,8,215
265553,6,17
265889,6,504
265889,5,119
265889,9,234
265889,10,52
265889,7,339
265889,8,630
265918,6,314
265918,10,528
265918,10,184
266056,8,306
266056,8,124
266056,5,20
266056,8,542
266056,8,1333
266056,5,145
266268,10,0
266268,7,593
266268,9,326
266283,10,617
266283,9,154
266283,10,122
266283,9,279
266283,8,188
266355,8,109
266355,1,1071
266355,7,166
266355,3,1465
266410,3,288
266410,8,71
266410,5,57
266466,6,337
266466,8,128
266466,9,1235
266678,6,393
266678,6,332
266678,7,792
266840,9,324
266840,8,905
266840,7,151
266840,5,150
266865,6,716
266865,10,197
266865,5,156
266865,5,27
266865,5,168
266865,9,154
266865,8,243
266865,10,1473
266865,9,1470
266865,5,737
266865,9,210
266865,6,593
266865,7,618
266865,8,190
267635,9,406
267635,8,24
267635,8,318
267635,7,1315
268030,7,1349
268030,8,112
268030,9,1347
268110,9,193
268110,8,625
268110,8,610
268110,6,170
268110,7,36
268110,8,88
268110,5,184
268110,5,48
268300,9,3
268300,10,1491
268300,10,541
268300,6,291
268300,7,99
268300,10,768
268833,5,1375
268833,7,1377
268833,8,267
268833,7,1019
268833,7,1378
270069,6,1317
270069,6,143
270069,8,5
270069,3,802
270352,5,216
270352,7,696
270352,4,362
270554,8,243
270554,9,557
270554,7,195
270605,10,407
270605,7,3
270605,10,167
270605,10,202
270605,6,334
270605,6,579
270605,5,319
270713,8,719
270713,6,191
270713,9,546
270713,4,43
270713,8,1525
270713,7,39
270713,10,549
270713,10,1178
270713,10,170
270713,9,31
270713,8,116
270713,9,186
270713,7,1024
270713,8,92
270713,8,319
270713,9,25
270713,9,264
270713,8,17
270713,10,63
270713,5,176
270737,7,35
270737,9,564
270737,9,426
270801,7,416
270801,7,112
270801,9,154
270801,8,1527
270801,8,221
270801,9,6
270801,9,545
270801,9,464
270801,10,54
270820,7,65
270820,9,273
270820,5,889
270820,10,485
270820,8,787
270820,10,379
270820,8,1390
271156,8,279
271156,10,374
271156,8,52
271176,10,906
271176,10,3
271176,10,148
271176,10,209
271176,6,93
271176,9,1529
271195,5,50
271195,5,156
271195,10,293
271195,10,617
271195,7,551
271195,10,278
271448,10,769
271448,7,625
271448,10,228
271448,7,3
271448,9,39
271448,8,346
271448,9,53
271448,7,170
271448,7,542
271448,10,435
271448,10,195
271448,8,1269
271448,10,132
271448,9,1050
271460,10,128
271460,9,24
271460,5,773
271460,5,78
271538,6,156
271538,8,147
271538,5,168
271538,8,39
271558,6,127
271558,8,128
271558,8,195
271558,9,143
271622,9,7
271622,9,147
271622,9,6
271622,8,1535
271622,8,1534
271622,7,1537
271622,9,1533
271622,9,1232
271705,10,1370
271705,10,258
271705,8,61
271705,8,192
271705,9,208
272225,5,314
272225,9,30
272225,8,326
272225,8,143
272225,7,241
272225,10,800
272225,6,524
273190,10,632
273190,10,0
273190,10,210
273190,10,384
273190,9,88
273190,5,115
273344,7,456
273344,10,207
273344,8,597
273344,10,650
273440,10,288
273440,10,102
273440,10,176
273718,9,392
273718,9,131
273718,5,28
273718,9,208
273718,8,282
273976,4,197
273976,6,3
273976,3,334
273979,7,35
273979,9,0
273979,6,496
273979,9,800
274004,8,348
274004,7,131
274004,8,35
274004,9,61
274004,8,83
274004,6,192
274004,8,208
274004,7,1043
274004,8,52
274005,8,1045
274005,7,1044
274005,7,74
274061,10,215
274061,10,274
274061,10,789
274061,10,33
274061,8,667
274061,10,93
274061,10,693
274061,10,388
274061,10,143
274061,10,5
274061,10,683
274061,10,1195
274061,10,765
274393,10,50
274393,10,36
274393,8,319
274393,10,534
274634,7,47
274634,5,705
274634,5,370
274808,9,649
274808,8,61
274808,8,869
274808,8,542
274808,8,399
275154,8,346
275154,10,947
275154,9,167
275154,10,216
275154,8,285
275154,10,802
275306,10,334
275306,10,1050
275306,10,176
275383,7,406
275383,10,989
275383,9,524
275970,8,177
275970,8,228
275970,10,561
275970,10,294
275970,10,647
275970,9,6
275970,10,369
276050,8,300
276050,10,28
276050,10,148
276050,7,496
276050,8,556
276050,9,16
276050,8,143
276165,9,504
276165,8,34
276165,10,3
276165,10,1217
276165,10,789
276165,10,209
276165,10,227
276165,10,662
276307,9,165
276307,8,714
276307,4,618
276307,8,175
276463,9,1220
276463,10,28
276463,8,254
276680,10,35
276680,8,61
276680,8,82
276680,6,307
121030,10,963
121030,7,2079
121030,9,2245
121030,3,1368
121030,7,2344
121030,8,1256
121030,7,1488
121030,6,1366
121030,8,2380
121030,7,2173
63169,6,339
63169,8,2178
63169,6,440
63169,3,142
63169,5,161
63169,8,866
63169,7,715
63169,8,2084
63169,9,1705
63169,10,744
149305,6,1107
149305,7,656
149305,7,1473
149305,1,1433
149305,8,1112
149305,10,1695
149305,4,31
149305,7,1880
149305,5,929
149305,10,1858
154393,6,1649
154393,9,2366
154393,6,1393
154393,5,1242
154393,6,2057
154393,5,335
154393,4,0
154393,8,228
154393,7,1486
154393,10,788
220141,7,920
220141,6,1046
220141,6,1117
220141,5,894
220141,6,887
220141,5,934
220141,10,2097
220141,8,807
220141,6,715
220141,4,58
241111,5,1258
241111,8,1130
241111,6,1118
241111,9,2089
241111,9,520
241111,8,1415
241111,7,1736
241111,6,1825
241111,4,933
241111,6,1641
87372,4,2141
87372,9,1815
87372,7,267
87372,2,2053
87372,5,739
87372,8,2262
87372,9,2365
87372,4,287
87372,4,461
87372,4,1105
212047,7,1660
212047,8,1060
212047,6,1023
212047,7,2199
212047,6,425
212047,8,1607
212047,5,1826
212047,5,1837
212047,4,258
212047,7,2063
80767,7,548
80767,6,2038
80767,9,1056
80767,5,2260
80767,9,938
80767,8,512
80767,6,294
80767,5,1907
80767,5,120
80767,3,538
287834,4,1170
287834,6,1377
287834,5,1386
287834,8,1180
287834,4,984
287834,5,2383
287834,5,2391
287834,7,1404
287834,10,330
287834,5,550
233194,6,2122
233194,10,1083
233194,6,1089
233194,6,282
233194,2,1207
233194,5,1982
233194,5,138
233194,9,542
233194,6,1243
233194,8,279
1537,5,865
1537,4,734
1537,7,1922
1537,7,1435
1537,5,1854
1537,8,262
1537,9,1995
1537,7,2345
1537,5,732
1537,8,1914
242569,5,47
242569,5,1338
242569,5,1365
242569,4,700
242569,6,1188
242569,6,1141
242569,9,2136
242569,3,1152
242569,5,2196
242569,3,1293
165685,5,2063
165685,7,2237
165685,7,1642
165685,8,1824
165685,7,916
165685,6,253
165685,5,119
165685,3,939
165685,5,1689
165685,8,1443
131471,8,1749
131471,6,265
131471,8,2168
131471,9,137
131471,7,2061
131471,8,739
131471,3,1715
131471,8,1467
131471,3,1612
131471,7,1242
148289,5,495
148289,8,1156
148289,10,888
148289,8,1303
148289,5,1575
148289,7,370
148289,7,1284
148289,7,1206
148289,7,1138
148289,6,2179
202,9,1412
202,5,1247
202,8,1986
202,9,866
202,8,948
202,4,197
202,10,683
202,7,1289
202,2,1564
202,6,348
81189,10,1655
81189,5,1311
81189,6,2209
81189,10,1776
81189,4,2284
81189,9,2208
81189,8,191
81189,4,2005
81189,5,1845
81189,7,5
194048,7,1188
194048,6,1658
194048,9,604
194048,6,2160
194048,5,1559
194048,8,418
194048,6,1992
194048,4,173
194048,10,2109
194048,6,1932
208776,5,493
208776,7,1067
208776,7,902
208776,9,165
208776,6,2273
208776,6,1167
208776,6,2166
208776,9,573
208776,2,2421
208776,6,2341
298321,7,2098
298321,7,1664
298321,5,729
298321,4,66
298321,6,2090
298321,4,1201
298321,7,1243
298321,5,1906
298321,6,252
298321,9,2381
90515,5,1628
90515,6,2039
90515,5,2175
90515,9,1657
90515,7,915
90515,4,517
90515,6,160
90515,5,2327
90515,5,2231
90515,7,1228
230810,7,2124
230810,8,9
230810,3,848
230810,4,530
230810,10,1703
230810,10,2360
230810,10,219
230810,8,1355
230810,6,1597
230810,9,1401
151881,9,1682
151881,8,2399
151881,7,1018
151881,6,2379
151881,7,1196
151881,8,2234
151881,8,398
151881,7,1283
151881,7,1402
151881,8,1358
12311,8,367
12311,8,889
12311,5,372
12311,6,2146
12311,5,553
12311,6,968
12311,5,465
12311,2,1516
12311,8,1011
12311,10,2225
159018,2,24
159018,7,1623
159018,9,2084
159018,2,1501
159018,5,519
159018,10,453
159018,7,1645
159018,10,1726
159018,7,779
159018,4,525
282794,2,287
282794,8,1688
282794,10,813
282794,8,2421
282794,4,1315
282794,5,704
282794,4,1227
282794,6,1355
282794,8,1900
282794,8,254
181688,1,2146
181688,7,1746
181688,6,1327
181688,5,1088
181688,8,2288
181688,7,918
181688,7,2347
181688,9,1644
181688,6,1493
181688,4,817
119468,8,2168
119468,6,2146
119468,7,1056
119468,5,1975
119468,9,1845
119468,8,107
119468,5,1391
119468,10,1863
119468,6,1466
119468,7,1068
127253,8,980
127253,7,2262
127253,5,2409
127253,10,2070
127253,9,1565
127253,3,400
127253,8,1214
127253,5,456
127253,4,537
127253,6,425
27319,7,991
27319,10,1066
27319,7,1474
27319,6,197
27319,4,633
27319,7,1584
27319,7,963
27319,7,1877
27319,7,1832
27319,5,720
171017,7,2095
171017,6,1416
171017,6,627
171017,10,2173
171017,7,2238
171017,5,2096
171017,7,1093
171017,7,175
171017,7,1503
171017,5,2172
151991,8,1701
151991,7,1502
151991,5,762
151991,7,2371
151991,8,756
151991,8,1526
151991,7,324
151991,7,850
151991,5,150
151991,5,1255
287601,9,2172
287601,5,2313
287601,3,451
287601,7,2111
287601,4,455
287601,4,1337
287601,8,1378
287601,5,2236
287601,5,70
287601,8,476
90955,6,310
90955,7,334
90955,7,2268
90955,8,1052
90955,5,1221
90955,9,1935
90955,8,2011
90955,8,1805
90955,5,267
90955,6,2025
215911,6,876
215911,6,1364
215911,5,1061
215911,9,2273
215911,6,1807
215911,9,2319
215911,7,130
215911,5,2149
215911,4,483
215911,10,886
287800,7,2128
287800,8,1798
287800,7,1757
287800,3,1096
287800,8,417
287800,8,1695
287800,7,1287
287800,5,1231
287800,8,936
287800,6,1626
217876,7,1355
217876,9,1194
217876,6,1766
217876,8,2359
217876,7,956
217876,8,1690
217876,7,248
217876,6,358
217876,7,2425
217876,6,2156
228140,8,1681
228140,5,1992
228140,5,2305
228140,4,891
228140,8,1145
228140,7,688
228140,5,1312
228140,5,40
228140,5,802
228140,6,1022
216380,5,348
216380,4,270
216380,5,2333
216380,7,2012
216380,9,1553
216380,6,1124
216380,6,844
216380,6,1146
216380,5,2304
216380,6,382
162095,3,1855
162095,4,1703
162095,8,1640
162095,8,1684
162095,6,334
162095,7,2163
162095,6,1645
162095,7,2190
162095,2,1580
162095,5,1085
58879,8,1761
58879,7,196
58879,6,701
58879,5,1071
58879,9,677
58879,8,1039
58879,5,1648
58879,6,675
58879,4,1317
58879,4,1122
36249,9,698
36249,5,287
36249,7,76
36249,5,2043
36249,7,1636
36249,5,680
36249,9,1523
36249,10,976
36249,9,251
36249,4,187
7868,6,1523
7868,4,1412
7868,5,1440
7868,7,831
7868,5,508
7868,5,2329
7868,3,1769
7868,7,2304
7868,6,244
7868,6,1673
131472,6,1125
131472,10,41
131472,8,832
131472,8,2230
131472,9,1055
131472,9,2360
131472,5,1489
131472,6,2405
131472,3,426
131472,8,1180
190340,6,1267
190340,4,440
190340,7,139
190340,5,1804
190340,3,191
190340,4,641
190340,5,887
190340,6,547
190340,5,1034
190340,5,2159
131726,5,970
131726,5,2198
131726,5,1595
131726,6,850
131726,5,1285
131726,4,731
131726,8,1435
131726,8,1649
131726,6,294
131726,4,1058
186490,6,691
186490,7,1260
186490,3,618
186490,6,2227
186490,7,1563
186490,9,100
186490,8,2316
186490,5,1037
186490,10,911
186490,7,1933
94487,9,566
94487,6,1762
94487,6,1867
94487,7,942
94487,5,2425
94487,6,414
94487,5,1672
94487,6,792
94487,5,1069
94487,7,1776
254821,6,324
254821,5,485
254821,9,203
254821,7,1942
254821,6,1624
254821,4,2022
254821,4,1399
254821,4,2130
254821,4,1280
254821,7,1621
144912,8,2195
144912,6,2417
144912,8,1497
144912,7,491
144912,7,2154
144912,5,596
144912,7,1978
144912,6,1110
144912,10,181
144912,7,1957
138807,8,1249
138807,6,1381
138807,7,148
138807,10,569
138807,6,2213
138807,5,470
138807,7,607
138807,8,705
138807,8,1407
138807,5,2257
27938,10,1610
27938,9,821
27938,7,328
27938,4,2294
27938,5,390
27938,6,898
27938,8,944
27938,8,107
27938,10,1493
27938,8,1454
183881,8,1840
183881,6,2355
183881,6,744
183881,6,465
183881,7,1866
183881,7,1782
183881,2,468
183881,6,1436
183881,4,1262
183881,7,1847
72602,9,2087
72602,3,228
72602,5,195
72602,8,1670
72602,7,625
72602,7,2271
72602,7,907
72602,8,2097
72602,4,756
72602,8,1472
222604,9,507
222604,6,1578
222604,10,1422
222604,7,980
222604,4,162
222604,6,2039
222604,6,1011
222604,5,276
222604,7,1326
222604,6,1381
125473,7,696
125473,7,1267
125473,3,1970
125473,7,2351
125473,4,2419
125473,10,2410
125473,10,114
125473,6,1416
125473,6,1497
125473,8,1156
260168,10,1649
260168,6,506
260168,4,457
260168,6,1884
260168,7,933
260168,10,417
260168,8,207
260168,5,1820
260168,8,1174
260168,9,1879
133734,9,682
133734,7,2224
133734,7,1696
133734,10,1010
133734,5,1364
133734,5,1121
133734,2,420
133734,7,1798
133734,4,435
133734,8,1190
277171,6,1867
277171,7,56
277171,3,1042
277171,7,514
277171,10,1
277171,4,1296
277171,5,2259
277171,10,1166
277171,6,2199
277171,6,1610
147956,7,1862
147956,3,37
147956,4,785
147956,9,2088
147956,8,237
147956,4,2096
147956,8,1983
147956,5,687
147956,5,2391
147956,6,452
138385,7,2179
138385,6,254
138385,10,2316
138385,8,2096
138385,6,1183
138385,5,1600
138385,8,707
138385,6,945
138385,9,1557
138385,1,2391
79316,8,880
79316,8,1436
79316,7,49
79316,4,1033
79316,7,2224
79316,5,571
79316,3,1947
79316,6,679
79316,7,1196
79316,4,854
52415,6,1224
52415,7,2182
52415,8,782
52415,4,259
52415,3,2220
52415,3,980
52415,6,1272
52415,8,2168
52415,9,1843
52415,7,2251
60095,8,368
60095,7,1486
60095,4,86
60095,6,441
60095,8,1243
60095,6,1267
60095,10,91
60095,8,867
60095,5,1678
60095,5,2248
220417,8,142
220417,6,471
220417,5,996
220417,1,1481
220417,6,1642
220417,7,283
220417,7,1251
220417,4,986
220417,6,601
220417,7,102
105674,8,415
105674,9,227
105674,5,1107
105674,6,560
105674,10,717
105674,6,150
105674,8,2024
105674,9,93
105674,8,1460
105674,10,1342
89751,5,115
89751,7,2290
89751,6,2156
89751,8,899
89751,2,1909
89751,6,1245
89751,8,2395
89751,6,1572
89751,5,712
89751,5,1315
193096,7,1157
193096,4,1471
193096,5,45
193096,7,1598
193096,10,1033
193096,5,1069
193096,8,99
193096,7,1596
193096,4,235
193096,9,2001
157997,8,2414
157997,6,1239
157997,7,1821
157997,10,685
157997,4,2062
157997,3,246
157997,6,1532
157997,6,2298
157997,9,1527
157997,9,2364
69057,5,2060
69057,9,209
69057,8,632
69057,7,2310
69057,6,467
69057,5,1828
69057,7,966
69057,9,2251
69057,9,2200
69057,5,1354
124572,5,2150
124572,6,1665
124572,10,749
124572,6,1700
124572,4,1573
124572,6,337
124572,8,1574
124572,6,293
124572,6,2102
124572,7,1812
243096,6,952
243096,6,971
243096,8,887
243096,7,2049
243096,7,473
243096,3,1627
243096,8,934
243096,6,2144
243096,7,393
243096,5,2103
100433,7,1400
100433,8,1165
100433,6,1231
100433,9,1232
100433,4,2118
100433,7,1735
100433,9,1662
100433,6,670
100433,7,942
100433,6,817
290022,8,1681
290022,4,2105
290022,8,546
290022,7,1337
290022,7,2308
290022,4,2237
290022,7,1274
290022,8,675
290022,6,1940
290022,4,828
19104,6,680
19104,6,2054
19104,10,274
19104,10,454
19104,8,704
19104,9,10
19104,7,18
19104,7,14
19104,10,2244
19104,3,2286
187037,7,1313
187037,9,1013
187037,7,2185
187037,7,1534
187037,8,141
187037,7,1844
187037,6,1835
187037,3,1654
187037,9,209
187037,5,1969
50524,8,979
50524,8,660
50524,5,2413
50524,6,1190
50524,10,972
50524,9,1102
50524,4,694
50524,4,1576
50524,5,1770
50524,4,1631
39788,9,594
39788,8,1776
39788,4,539
39788,7,1505
39788,8,2376
39788,9,717
39788,9,544
39788,6,2002
39788,4,2420
39788,6,685
10032,7,1664
10032,4,2262
10032,4,1965
10032,7,1358
10032,10,1812
10032,7,1981
10032,5,624
10032,7,2025
10032,6,1609
10032,8,1088
172822,5,1113
172822,7,1727
172822,8,1569
172822,7,1604
172822,7,484
172822,7,1850
172822,6,234
172822,6,696
172822,8,1622
172822,5,146
154918,5,2269
154918,7,1787
154918,7,2353
154918,7,698
154918,7,2274
154918,6,1811
154918,4,1962
154918,4,193
154918,6,365
154918,7,1978
40113,7,359
40113,6,1231
40113,6,1294
40113,5,2184
40113,5,1669
40113,10,840
40113,8,547
40113,6,1685
40113,1,457
40113,8,1230
263336,2,1836
263336,7,1386
263336,5,1653
263336,3,1708
